GaitCyclePercent,R_Hip Flexion/Extension,L_Hip Flexion/Extension,R_Hip Add/Abduction,L_Hip Add/Abduction,R_Hip Int/External Rotation,L_Hip Int/External Rotation,R_Knee Flx/Extension,L_Knee Flx/Extension,R_Knee Add/Abduction,L_Knee Add/Abduction,R_Knee Int/External Rotation,L_Knee Int/External Rotation,R_Ankle Dorsi/Plantarflexion,L_Ankle Dorsi/Plantarflexion,R_Ankle Inv/Eversion,L_Ankle Inv/Eversion,R_Ankle Add/Abduction,L_Ankle Add/Abduction,R_Foot Angle,L_Foot Angle,R_Shank Angle,L_Shank Angle,R_Thigh Angle,L_Thigh Angle
68.0,0.0,0.0,0.0,0.0,0.0,0.0,55.015764510755524,54.97537091096464,-1.8484906954478322,0.6755775630664426,2.613353443115366,5.9109081292408225,-21.007505429890376,-23.03343877013054,9.783138546783402,3.4545099492230333,0.05232915317571152,-1.5601336638214292,-66.73704496597928,-69.26700472860826,-45.76540110756342,-45.820405008765476,9.263705662428672,9.13133501199948
69.0,0.0,0.0,0.0,0.0,0.0,0.0,57.158824004801964,57.11297712404619,-1.9060813602505693,0.548040796109474,2.438328446529605,5.543492775530483,-19.83046132731729,-21.704626814985986,9.131049238174732,2.7702697102319465,-0.9427665648950446,-2.0876986278053224,-65.76420974172142,-68.22005038149622,-46.00389234099176,-46.14259282454292,11.120642594514786,10.903515203678847
70.0,0.0,0.0,0.0,0.0,0.0,0.0,58.896056765172226,58.860924699675756,-1.9525810989352053,0.5068744472417982,1.9747440689815907,4.909877394845019,-18.523597493434057,-20.083705779287218,8.42517249448556,1.9211879044140145,-1.5812713953348756,-2.377455636805022,-64.29073375727151,-66.52226548259748,-45.897995993268125,-46.1330908787071,12.925970542452475,12.614950300139242
71.0,0.0,0.0,0.0,0.0,0.0,0.0,60.23662423837721,60.23093607963233,-1.9839559828892377,0.5569516188276139,1.3481394422900108,4.224806819386502,-17.246070944736477,-18.408940858267552,7.770726098140004,1.0972180503422473,-1.9592640468307092,-2.6038282645065465,-62.50411975322932,-64.43488889526466,-45.45187509336613,-45.8070544149261,14.670313542806865,14.277348303820071
72.0,0.0,0.0,0.0,0.0,0.0,0.0,61.18169538074958,61.21486659798498,-2.002220173791099,0.6957482563513373,0.6743002168908222,3.6317118264825656,-16.06836785414657,-16.818829892691987,7.19754985569936,0.40136780674352013,-2.172527789013031,-2.862521980234535,-60.48604303024964,-62.113032297096204,-44.65660494442219,-45.14729624557342,16.354237027900748,15.890834808818108
73.0,0.0,0.0,0.0,0.0,0.0,0.0,61.72670483503835,61.800214163335916,-2.0170167644855357,0.9102165240341055,0.05740775188717641,3.209381260211242,-14.941771826718497,-15.31098510137429,6.675098356428671,-0.1848217664770166,-2.286462304162545,-3.2100506873741015,-58.215892658913205,-59.55208652513666,-43.523626706090695,-44.13446195323014,17.976700867053477,17.44772438034392
74.0,0.0,0.0,0.0,0.0,0.0,0.0,61.87973128604238,61.978923175789994,-2.014312245393664,1.192831102623936,-0.4544947119679505,2.944217307887684,-13.826964727662105,-13.872929035036485,6.167972670931383,-0.7022209180183722,-2.3626441769798134,-3.6260246665597453,-55.67660965925303,-56.74471623875251,-42.083253479534115,-42.78607288986503,19.52503819752483,18.93405718256244
75.0,0.0,0.0,0.0,0.0,0.0,0.0,61.63831866885118,61.75061465833008,-1.9665515029752367,1.536395643067769,-0.873846846081542,2.749719304528035,-12.738685074855224,-12.495430681582725,5.680892684942147,-1.1586778258402401,-2.4234730369093795,-4.03054647494856,-52.87793276335355,-53.6824003920018,-40.33829613468688,-41.107643762861834,20.99578896998469,20.343803934436405
76.0,0.0,0.0,0.0,0.0,0.0,0.0,60.99951437760797,61.132253896436985,-1.8539529388871399,1.9282128931790148,-1.2553530083573867,2.5341314067233993,-11.693035425947047,-11.16942168141562,5.270948345209727,-1.5457111392793963,-2.478216639176039,-4.340181139753876,-49.831431000327356,-50.38866799345453,-38.28652211206826,-39.128942096494455,22.372158820458342,21.675459411790044
77.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99431177700932,60.131856144164,-1.6720267179095225,2.340328152564359,-1.6312677468410417,2.2249264080812354,-10.677324032770247,-9.910494454861636,4.958969709476465,-1.8362397313827699,-2.563217374891102,-4.482712910790795,-46.545920403066404,-46.905000294925635,-35.97709422429361,-36.87212193690172,23.656686600619746,22.90821266326266
78.0,0.0,0.0,0.0,0.0,0.0,0.0,58.665421690501304,58.76468743390235,-1.4398715577674306,2.758226516356018,-2.0284613767386195,1.7798377009689288,-9.677219541852304,-8.74016193907771,4.716261955750441,-2.028918231092674,-2.691269127329264,-4.434364717092759,-43.06908230025847,-43.25951391683303,-33.447863620697,-34.37179961650748,24.85046750799583,24.039653046197774
79.0,0.0,0.0,0.0,0.0,0.0,0.0,57.03007038073385,57.04891630840918,-1.1920579081260692,3.160903895190039,-2.4703499411276284,1.1954484974048503,-8.718046496080836,-7.6708743878915895,4.502942786870539,-2.1352420317335894,-2.85281308751377,-4.21469746698081,-39.43062939702419,-39.50404827768113,-30.73085667574015,-31.661358699874256,25.944049204863177,25.05588715486022
80.0,0.0,0.0,0.0,0.0,0.0,0.0,55.085907711717574,54.99299382678916,-0.9682295990127935,3.5183253657111866,-2.952836549470863,0.5180159925933743,-7.822931488043399,-6.717912322850398,4.289332428892202,-2.1596980962113244,-3.031213141782064,-3.887989468685876,-35.66508881324413,-35.66827589880443,-27.83372466249197,-28.75641262939648,26.918857480626542,25.946087972676732
81.0,0.0,0.0,0.0,0.0,0.0,0.0,52.847426576007365,52.62835173106209,-0.7804859901605017,3.8002386771897148,-3.4454776568398637,-0.21175552360510244,-7.0291139836187835,-5.88398106191652,4.063518804580322,-2.1052376190536197,-3.227742962589088,-3.5267039430702214,-31.82753237415685,-31.770731656231057,-24.768022700311885,-25.69534716473371,27.779393230991868,26.708805591402974
82.0,0.0,0.0,0.0,0.0,0.0,0.0,50.342255699286476,49.97776320422322,-0.6242511773780782,3.9746537450585127,-3.9020871869522513,-0.9399508139534457,-6.326909427403324,-5.173686233021504,3.8233785943779353,-1.9854642407652783,-3.4536513811132434,-3.2006506199951796,-27.95239524185579,-27.847481314857212,-21.571946856734133,-22.477806963978285,28.510483308658973,27.34033994396151
83.0,0.0,0.0,0.0,0.0,0.0,0.0,47.59146097613144,47.05901664808073,-0.5033720436553628,4.022101942882556,-4.270746864346785,-1.5988881553206142,-5.715428757317235,-4.60070491296303,3.574310589330337,-1.8215837731436957,-3.726970515317865,-2.9674723740999838,-24.054950576609397,-23.915593606184256,-18.29001903664366,-19.11743627918172,29.117134722835857,27.83933614604845
84.0,0.0,0.0,0.0,0.0,0.0,0.0,44.608757308032196,43.885140784265126,-0.4316921217943648,3.9335516272353006,-4.520274738863114,-2.1290817389530385,-5.1879712586496085,-4.14750431432958,3.3214916172486255,-1.6311377168079937,-4.033518808960847,-2.85263813948779,-20.13012524514062,-19.993623483123805,-14.895924041136865,-15.63899734673871,29.592828600929092,28.20229219749498
85.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40829075138718,40.49030290566308,-0.4167052793523977,3.7185908177908042,-4.65169459107472,-2.511443897883653,-4.75758285596949,-3.780521569396647,3.062258378440769,-1.4202039340823438,-4.324975954050058,-2.8361973784931376,-16.23991577487924,-16.04463988703499,-11.410691220454646,-12.043156341046977,29.9334287212805,28.427444313065436
86.0,0.0,0.0,0.0,0.0,0.0,0.0,38.00241024988895,36.89738031758736,-0.46320715107651,3.39323998052698,-4.685136499048091,-2.7688803551038195,-4.431330496811377,-3.4880960388039655,2.8184610919159074,-1.1874074715585834,-4.548261044011265,-2.868727346568453,-12.383793752141063,-12.093265085622296,-7.873360274856743,-8.38178949851341,30.1380536848291,28.515337443960878
87.0,0.0,0.0,0.0,0.0,0.0,0.0,34.41976024356923,33.13432788106356,-0.5563268158793275,2.9826279706072665,-4.643542647838309,-2.9513204685488224,-4.191450880713371,-3.2666958464450677,2.6221709506820274,-0.9366253197320625,-4.677306843265315,-2.881906878354187,-8.56749505206387,-8.159318087965746,-4.270578126261833,-4.688141987346925,30.216538058606286,28.47255046300306
88.0,0.0,0.0,0.0,0.0,0.0,0.0,30.69183526564486,29.232837463043108,-0.6745938241165257,2.523496280525485,-4.562102071946241,-3.102841699578325,-4.0408303249946504,-3.1161688123230875,2.4887673604703844,-0.6865921503740856,-4.701073705154996,-2.8155112664642283,-4.801128736279991,-4.267198833012567,-0.6342600271343001,-0.9552621583970499,30.177473399087745,28.313449559214824
89.0,0.0,0.0,0.0,0.0,0.0,0.0,26.856875199670803,25.23071230694278,-0.7967659988636459,2.0668160511991154,-4.462083794669675,-3.2365076321216577,-3.964622813501244,-3.030946868755309,2.4216390846616345,-0.4613051400947674,-4.631490908772217,-2.6503769078207005,-1.0883522629171976,-0.42818699130159066,3.0292379985375826,2.7837105748259634,30.026333474310526,28.0528295710033
90.0,0.0,0.0,0.0,0.0,0.0,0.0,22.951665832449414,21.17242625993474,-0.9074777676866326,1.670352624262756,-4.3506855351603475,-3.3405351024059935,-3.94450033341986,-2.9819786508428066,2.4081203751975417,-0.2759050752689272,-4.493829093895638,-2.4173284374101596,2.5357119696284434,3.380459736149531,6.64265560635908,6.483241130812401,29.768896125969793,27.705456520333904
91.0,0.0,0.0,0.0,0.0,0.0,0.0,19.03022756122388,17.14542047715983,-0.9898736497595292,1.370582961959239,-4.279985216074624,-3.4076359101458396,-3.9493705356635864,-2.9050468074440805,2.4254236309546178,-0.10208925914041163,-4.275161532917987,-2.1575561982348246,6.089197467592808,7.1123415068324505,10.198948257031498,10.108948146082199,29.423455844006728,27.29098493782685
92.0,0.0,0.0,0.0,0.0,0.0,0.0,15.163467661116615,13.240109120284648,-1.0309569109542012,1.167701964668295,-4.340020550367669,-3.4526021176451405,-3.9396332951261526,-2.769069021250749,2.474440230658139,0.12600718727554414,-3.9203474982396225,-1.888266745381995,9.532441938624412,10.744255979147772,13.616863834314064,13.560747541455157,29.00127600411305,26.83222306359253
93.0,0.0,0.0,0.0,0.0,0.0,0.0,11.465695201065184,9.549061017863131,-1.041374691207064,1.0458117370620483,-4.607180811499274,-3.5243644388280035,-3.8915500736288355,-2.5835078403874046,2.5821418950838675,0.43520161680075053,-3.380423327081482,-1.5875571221723688,12.827317878527731,14.189243783648594,16.81987953638086,16.782101785970124,28.533676524806946,26.354391879828572
94.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060767950950131,6.180278701598535,-1.0755125345950127,0.9815696749442243,-5.054552007971779,-3.6983745347146995,-3.8073882571498885,-2.383289012026255,2.7663465163071446,0.8046002353009537,-2.6723310228321036,-1.200326270678214,15.895332264031666,17.341108504803557,19.70381547263454,19.68394480636355,28.058364216376184,25.889626764003353
95.0,0.0,0.0,0.0,0.0,0.0,0.0,5.053441469462948,3.2697957514706206,-1.1880746852347492,0.9435593651528849,-5.51207329354628,-3.961902066126459,-3.67458462327305,-2.186795893720376,2.983869788205016,1.227826370148563,-1.913913725090252,-0.7354046858388051,18.629889869735628,20.08568737041369,22.206456319204857,22.15115683341818,27.584880498649248,25.480494172141576
96.0,0.0,0.0,0.0,0.0,0.0,0.0,2.573240936161395,0.9915379939851768,-1.3473813067454088,0.9152185303577387,-5.814885845839704,-4.188255111889917,-3.4880792085549346,-1.9591410160878198,3.177254385877531,1.6495596542356223,-1.2909680052777275,-0.25569941616809655,20.90294105263809,22.326216208894493,24.219678437795437,24.06185074319003,27.13622773550311,25.15560690661459
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729045434891142,-0.5246718800778302,-1.4652878230291235,0.8784552993969449,-5.924484547428089,-4.213764422386924,-3.246691848516871,-1.675599612555043,3.2809575391490204,1.997307822368606,-0.957223617960004,0.1313963954934482,22.58129020434498,23.96781191417416,25.65177326332913,25.303591614132916,26.711723077948758,24.919189367065155
98.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4113017372326426,-1.2518907775981967,-1.4808485845181907,0.825357307949281,-5.908565546861714,-4.047069137612085,-2.977967585176972,-1.3744922961760604,3.3659226430576346,2.198084571796166,-0.9346030860827856,0.3497861964359457,23.650514237337482,24.888571660922437,26.45106681674772,25.843870479368512,26.35433276600105,24.755685545601658
99.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8196120644443236,-1.2888924138038345,-1.4259229713068504,0.78176613224815,-5.871187282088317,-3.853095259505942,-2.6963718093407607,-1.1040308206110245,3.490518987738742,2.2213895185959305,-1.0903392129165057,0.4598079548678442,24.08493989594902,25.11599278654586,26.621782691284697,25.760771242363806,26.10225431376622,24.656578386895625
100.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5994714801094835,-0.8064234236381814,-1.37070510751327,0.7698135677444937,-5.872223245269066,-3.7300199506294534,-2.459037355792858,-0.9074082606196999,3.5418075089865533,2.1006997645546566,-1.259891754417234,0.5626774755266092,23.937459022973968,24.795460553972056,26.272619490825917,25.221356850668315,25.96820935132468,24.62865256311451
